;Y;Cancer type;Numerosità;SE;SSE;Deviance;MSE;Variance;Root_MSE;RRSE;RSE;MAE
0;combine_BMS;breast;35;1.3856657703703252;42.95250887634344;42.89764974460361;1.2272145393240983;1.2256471355601033;1.10779715622;1.0012788377001172;1.00063921455;0.9208346688356859
0;combine_BMS;bone;5;-1.2006002380859666;4.070650462062898;3.7823622753161246;0.8141300924125796;0.7564724550632249;0.902291578378;1.0762190836737549;1.03740979544;0.7564156374188308
0;combine_BMS;thyroid;9;1.8333365612869157;11.599303983966964;11.225700150541883;1.2888115537741072;1.247300016726876;1.13525836433;1.033281116403866;1.01650436123;1.0118843058532054
0;combine_BMS;skin;30;2.370561694096039;48.21931982231093;48.03200106416619;1.6073106607436976;1.601066702138873;1.267797563;1.003899874125471;1.00194803963;0.9119720303471277
0;combine_BMS;blood;59;-65.27229355288743;110.5328565718925;38.321461578586664;1.8734382469812287;0.6495162979421468;1.36873600339;2.8843591037158207;1.69834010249;1.2923264340260951
0;combine_BMS;nervous_system;38;-5.130637112090197;48.42926923352848;47.736547201214854;1.2744544535139073;1.2562249263477594;1.12891738117;1.0145113560348997;1.00722954486;1.0000548515504193
0;combine_BMS;digestive_system;49;-4.350644647752778;56.41813688582743;56.02879435977355;1.1513905486903557;1.1434447828525214;1.07302868027;1.006948972050939;1.00346847088;0.8994098107523242
0;combine_BMS;lung;96;13.19579144574099;207.72027308615935;205.90643025415525;2.1637528446474934;2.144858648480784;1.47097003526;1.0088090635623435;1.00439487432;1.1843260163675289
0;combine_BMS;urogenital_system;43;-4.977940205782265;53.75778852349053;53.18151205083649;1.2501811284532682;1.2367793500194533;1.11811498892;1.01083603023741;1.00540341666;0.9076026812056117
0;combine_BMS;soft_tissue;9;-1.5727087813745206;13.052804520140137;12.777968806213119;1.4503116133489042;1.4197743118014576;1.20428884133;1.0215085604054208;1.01069706659;1.0046108803635916
0;combine_Z-LLNl;kidney;4;0.400727827368097;11.609757878951546;11.572106604355714;2.9024394697378866;2.8930266510889284;1.70365473901;1.0032536232064835;1.00162549049;1.337743832585434
0;combine_Z-LLNl;aero_digestive_tract;11;6.5882447713779815;27.540978727414533;23.832497329020455;2.5037253388558667;2.166590666274587;1.58231644713;1.155606076324965;1.07499119825;1.1599039911001556
0;combine_Z-LLNl;pancreas;1;0.7581892267752426;0.5748509035980403;0.0;0.5748509035980403;0.0;0.758189226775;;;0.7581892267752426
0;combine_Z-LLNl;breast;9;1.1069865040572902;17.759749145888996;17.62359157328951;1.973305460654333;1.958176841476612;1.40474391284;1.0077258697260012;1.00385550241;1.2284511141952867
0;combine_Z-LLNl;bone;1;0.2468770310945092;0.06094826848203926;0.0;0.06094826848203926;0.0;0.246877031095;;;0.2468770310945092
0;combine_Z-LLNl;thyroid;1;-0.21505777919384528;0.04624984839178871;0.0;0.04624984839178871;0.0;0.215057779194;;;0.21505777919384528
0;combine_Z-LLNl;skin;9;1.4771147366500772;51.032999217366246;50.794586068615814;5.670333246374027;5.643842896512869;2.38124615409;1.0046936724403732;1.00234408884;2.11047007338138
0;combine_Z-LLNl;blood;63;31.917351993415014;190.1515470811795;173.88515030646226;3.0182785250980873;2.7600817508962265;1.73731935035;1.093546785024763;1.04572787331;1.4911840058459198
0;combine_Z-LLNl;nervous_system;22;-4.365025706148382;66.93897014968505;66.0729043899865;3.0426804613493204;3.0033138359084774;1.74432808306;1.0131077295253543;1.0065325278;1.5148813257471259
0;combine_Z-LLNl;digestive_system;13;-3.9961349583218064;48.56074119350226;47.33246122990369;3.7354416302694045;3.6409585561464377;1.93272906282;1.0259500548182474;1.01289192652;1.5357722541266248
0;combine_Z-LLNl;lung;42;-45.292905465174265;157.7814467699563;108.93746365914708;3.756701113570388;2.5937491347415973;1.93822112092;1.4483671775546056;1.20348127428;1.5895230165435863
0;combine_Z-LLNl;urogenital_system;6;1.0720345024832605;16.632989571506258;16.44144641680837;2.772164928584376;2.7402410694680612;1.66498196044;1.0116500184863342;1.00580814199;1.4313240285559263
0;combine_Z-LLNl;soft_tissue;3;-3.56127396092961;4.6498035727477;0.41954539790773604;1.5499345242492335;0.13984846596924536;1.24496366383;11.082956924175956;3.32910752668;1.18709132030987
